age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,predictions
36,Private,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
34,Private,9,Separated,Adm-clerical,Unmarried,White,Female,7443,0,35,United-States,<=50K,>50K
31,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
38,Private,13,Divorced,Sales,Not-in-family,White,Male,0,0,48,United-States,>50K,<=50K
38,Self-emp-not-inc,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,>50K
46,Private,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,<=50K
56,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
60,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,<=50K
47,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,>50K,<=50K
52,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
34,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
35,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,>50K
47,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
42,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
51,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
70,,16,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,>50K,<=50K
45,State-gov,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,>50K,<=50K
50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K,>50K
57,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,United-States,>50K,<=50K
67,,10,Married-civ-spouse,,Husband,White,Male,0,2457,40,United-States,<=50K,>50K
35,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K,<=50K
56,Federal-gov,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
43,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,>50K
44,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
57,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K,>50K
33,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
38,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,>50K,<=50K
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,>50K,<=50K
54,Private,2,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Haiti,>50K,<=50K
39,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,>50K
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
28,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,<=50K
25,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,56,United-States,>50K,<=50K
32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
42,Federal-gov,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,<=50K
40,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
50,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,<=50K
27,Private,13,Separated,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50K,>50K
26,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,>50K
40,Private,13,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,>50K,<=50K
44,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,>50K,<=50K
25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
41,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,<=50K
51,,14,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
43,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K,<=50K
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,>50K,<=50K
24,Self-emp-not-inc,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,40,United-States,>50K,<=50K
56,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K,>50K
59,,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
34,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K,>50K
36,Private,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,United-States,>50K,<=50K
35,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,<=50K
46,Private,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,>50K
31,Private,15,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
29,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
41,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
29,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
28,Private,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K,>50K
40,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
63,,13,Married-civ-spouse,,Wife,Black,Female,0,0,45,United-States,<=50K,>50K
25,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,>50K
90,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,6767,0,40,United-States,<=50K,>50K
34,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,<=50K,>50K
51,Federal-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
36,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K,<=50K
57,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
33,Private,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
30,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,<=50K
37,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,<=50K
42,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
52,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
58,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,>50K,<=50K
22,Private,9,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
43,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,<=50K
34,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,<=50K
48,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
54,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,>50K
37,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
33,Federal-gov,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,>50K,<=50K
44,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
43,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,28,United-States,<=50K,>50K
63,,13,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,>50K,<=50K
42,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,>50K
66,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50K,<=50K
47,Private,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,India,<=50K,>50K
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
39,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K,>50K
32,Private,10,Never-married,Tech-support,Not-in-family,Black,Male,0,0,38,United-States,<=50K,>50K
27,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,<=50K
40,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
56,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,<=50K
26,Self-emp-inc,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,78,United-States,>50K,<=50K
44,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
36,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
66,Self-emp-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
46,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
64,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,>50K,<=50K
48,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
33,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,<=50K
42,Private,14,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,>50K,<=50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,<=50K
70,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K,>50K
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
35,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,<=50K,>50K
50,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
42,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,>50K,<=50K
35,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K,<=50K
43,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,>50K
24,Private,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K,>50K
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,>50K,<=50K
64,Local-gov,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K,<=50K
59,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,<=50K,>50K
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,>50K,<=50K
33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
43,Federal-gov,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
50,Self-emp-not-inc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
65,,13,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,>50K
71,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,12,United-States,>50K,<=50K
38,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,<=50K,>50K
40,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,44,United-States,<=50K,>50K
36,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K,>50K
74,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K,<=50K
55,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K,>50K
45,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,>50K,<=50K
47,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
53,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,,>50K,<=50K
52,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
42,Federal-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K,>50K
45,Private,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,60,United-States,>50K,<=50K
51,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,>50K
54,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,>50K,<=50K
33,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,>50K
53,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
28,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,Philippines,<=50K,>50K
49,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,>50K
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K,<=50K
53,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
42,Local-gov,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
31,Local-gov,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,20,United-States,<=50K,>50K
62,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,>50K
43,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,<=50K
58,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
38,Private,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,,>50K,<=50K
23,Private,13,Never-married,Prof-specialty,Own-child,White,Female,0,2258,40,United-States,>50K,<=50K
50,Private,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
45,Private,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,55,United-States,>50K,<=50K
40,Private,10,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States,<=50K,>50K
43,Federal-gov,16,Separated,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,>50K,<=50K
50,State-gov,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K,<=50K
33,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,65,United-States,>50K,<=50K
50,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K,<=50K
45,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,<=50K
45,Private,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,48,United-States,>50K,<=50K
43,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K,<=50K
30,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,<=50K
32,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K,<=50K
58,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,<=50K
46,Private,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,<=50K
46,Private,13,Divorced,Sales,Unmarried,Black,Female,0,0,35,United-States,>50K,<=50K
29,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
38,Local-gov,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
31,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,,>50K,<=50K
57,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,>50K
30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,<=50K
39,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,5013,0,32,United-States,<=50K,>50K
67,Self-emp-not-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,8,United-States,>50K,<=50K
52,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,95,United-States,>50K,<=50K
39,Private,9,Never-married,Tech-support,Not-in-family,White,Male,4650,0,44,United-States,<=50K,>50K
51,Private,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Germany,>50K,<=50K
35,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,>50K
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,<=50K
36,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,<=50K
30,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,<=50K,>50K
52,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,>50K
46,Local-gov,13,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,50,United-States,>50K,<=50K
46,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
50,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
36,Private,13,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,>50K
66,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,>50K,<=50K
52,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,<=50K
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,<=50K
54,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K,<=50K
40,Self-emp-not-inc,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,>50K,<=50K
48,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K,>50K
56,Self-emp-not-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,<=50K
43,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,>50K,<=50K
54,State-gov,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,>50K,<=50K
53,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K,<=50K
38,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,<=50K
53,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,<=50K
